ClaudeHiakuWeb-raw_confidence,ClaudeHiakuWeb-raw_correctness,ClaudeSonnetWeb-raw_confidence,ClaudeSonnetWeb-raw_correctness,ClaudeOpuWeb-raw_confidence,ClaudeOpuWeb-raw_correctness,GeminiWeb-raw_confidence,GeminiWeb-raw_correctness,GeminiAdvancedWeb-raw_confidence,GeminiAdvancedWeb-raw_correctness,gpt-3.5-turbo-0125_confidence,gpt-3.5-turbo-0125_correctness,gpt-4-0613_confidence,gpt-4-0613_correctness,GPT3.5Web_confidence,GPT3.5Web_correctness,GPT4Web_confidence,GPT4Web_correctness,llama2-13B-Q5KM_confidence,llama2-13B-Q5KM_correctness,medicine-chat-Q8_confidence,medicine-chat-Q8_correctness,llama2-7B-Q8_confidence,llama2-7B-Q8_correctness,mistral-instruct-v2-Q8_confidence,mistral-instruct-v2-Q8_correctness,phi3-3b-Q16_confidence,phi3-3b-Q16_correctness,llama3-8b-Q8_confidence,llama3-8b-Q8_correctness,Llama27B-Poe_confidence,Llama27B-Poe_correctness,Mixtral-8x7B-Poe_confidence,Mixtral-8x7B-Poe_correctness,MistralLarge-Poe_confidence,MistralLarge-Poe_correctness,Llama270B-Poe_confidence,Llama270B-Poe_correctness,claude-3-opus-20240229_confidence,claude-3-opus-20240229_correctness,claude-3-haiku-20240307_confidence,claude-3-haiku-20240307_correctness,claude-3-sonnet-20240229_confidence,claude-3-sonnet-20240229_correctness,Llama3-70b-Poe_confidence,Llama3-70b-Poe_correctness,Llama3-8b-Poe_confidence,Llama3-8b-Poe_correctness,gpt-4o-2024-05-13_confidence,gpt-4o-2024-05-13_correctness,openbioLLM-7B-Q8_confidence,openbioLLM-7B-Q8_correctness,claude-3-5-sonnet-20240620_confidence,claude-3-5-sonnet-20240620_correctness,gpt-4o-mini-2024-07-18_confidence,gpt-4o-mini-2024-07-18_correctness,gemma2-9b-it_confidence,gemma2-9b-it_correctness,Gemma2-9b-Q8_confidence,Gemma2-9b-Q8_correctness,Mistral-7B-T_confidence,Mistral-7B-T_correctness,Llama-2-13b_confidence,Llama-2-13b_correctness,Phi3-medium14b-Q6_confidence,Phi3-medium14b-Q6_correctness,Llama3.1-405B_confidence,Llama3.1-405B_correctness,Llama3.1-70B_confidence,Llama3.1-70B_correctness,Llama3.1-8B_confidence,Llama3.1-8B_correctness,gemma2-27b-it_confidence,gemma2-27b-it_correctness
9,Incorrect,8,correct,8,correct,8,correct,8,correct,not_mentioned,Incorrect,10,Correct,7,Incorrect,9,Correct,not_mentioned,Correct,not_mentioned,Incorrect,not_mentioned,Incorrect,9,Incorrect,not_mentioned,No answer,not_mentioned,incorrect,9,Correct,9.0,Correct,7,Incorrect,9.0,Correct,9,Correct,9.0,Incorrect,8,Correct,8.0,correct,9,correct,9,correct,not_mentioned,incorrect,9,correct,9,incorrect,8,incorrect,9,incorrect,10,incorrect,9.0,correct,9.0,incorrect,8,correct,8,correct,8.0,correct,8,incorrect
9,correct,9,correct,8,correct,9,Incorrect,8,correct,not_mentioned,Incorrect,10,Correct,9,Correct,9,Correct,9,Incorrect,not_mentioned,Incorrect,8,Incorrect,10,Incorrect,9,correct,10,incorrect,9,Incorrect,9.0,Incorrect,8,Correct,8.0,Incorrect,not_mentioned,Correct,not_mentioned,Incorrect,9,Correct,9.0,correct,9,correct,9,correct,10,incorrect,9,correct,8,incorrect,9,incorrect,9,incorrect,10,incorrect,9.0,correct,9.0,correct,8,correct,9,correct,9.0,incorrect,9,incorrect
9,correct,9,correct,9,correct,10,correct,9,correct,not_mentioned,Correct,9,Correct,9,Correct,10,Correct,9,Incorrect,9,Incorrect,9,Incorrect,not_mentioned,Incorrect,9,incorrect,not_mentioned,incorrect,10,Incorrect,9.0,Correct,9,Correct,9.0,Correct,9,Correct,not_mentioned,Correct,9,Correct,9.0,correct,9,incorrect,9,correct,not_mentioned,incorrect,9,correct,10,correct,9,correct,9,correct,10,correct,9.0,incorrect,10.0,correct,9,correct,9,correct,9.0,incorrect,9,correct
9,Incorrect,8,correct,8,correct,8,correct,7,2OP,not_mentioned,Incorrect,9,Incorrect,9,Incorrect,9,Correct,9,Correct,not_mentioned,Incorrect,9,Correct,not_mentioned,Incorrect,8,correct,not_mentioned,incorrect,9,Incorrect,8.0,Correct,8,Incorrect,8.0,Correct,not_mentioned,Correct,not_mentioned,Incorrect,8,Correct,8.0,correct,9,incorrect,9,correct,9,incorrect,8,correct,9,incorrect,8,correct,9,incorrect,10,incorrect,9.0,correct,9.0,correct,8,incorrect,8,correct,8.0,correct,9,correct
9,correct,8,correct,8,correct,8,Incorrect,8,Incorrect,not_mentioned,Incorrect,9,Correct,8,Incorrect,9,Correct,9,Incorrect,not_mentioned,NOP,9,Incorrect,9,Incorrect,not_mentioned,incorrect,not_mentioned,correct,9,Incorrect,9.0,Incorrect,8,Correct,9.0,Correct,8,Incorrect,9.0,Correct,8,Incorrect,8.0,incorrect,9,correct,9,correct,not_mentioned,incorrect,9,correct,8,incorrect,2,incorrect,9,incorrect,10,incorrect,9.0,incorrect,8.0,incorrect,9,correct,8,incorrect,2.0,incorrect,9,incorrect
10,correct,9,correct,9,correct,10,correct,9,correct,not_mentioned,Correct,10,Correct,9,Correct,10,Correct,9,Correct,9,Incorrect,not_mentioned,Correct,10,correct,10,incorrect,9,incorrect,10,Correct,10.0,Correct,8,Correct,10.0,Correct,9,Correct,9.0,Correct,not_mentioned,Correct,9.0,correct,9,correct,10,correct,not_mentioned,correct,9,correct,9,correct,9,correct,9,correct,10,correct,9.0,correct,9.0,incorrect,9,correct,9,correct,9.0,incorrect,10,correct
8,correct,8,Incorrect,8,Incorrect,8,Incorrect,8,2OP,not_mentioned,Incorrect,8,Incorrect,9,Incorrect,8,Incorrect,not_mentioned,Incorrect,8,correct,9,Incorrect,9,Incorrect,9,incorrect,10,incorrect,10,Incorrect,9.0,Incorrect,8,Incorrect,9.0,Correct,not_mentioned,Incorrect,9.0,Correct,8,Incorrect,8.0,incorrect,9,incorrect,9,incorrect,not_mentioned,correct,8,incorrect,8,incorrect,8,incorrect,8,correct,9,correct,9.0,incorrect,9.0,incorrect,8,incorrect,8,incorrect,9.0,incorrect,8,incorrect
9,correct,8,Incorrect,8,correct,8,Incorrect,8,correct,not_mentioned,Incorrect,9,Incorrect,7,Incorrect,8,Correct,9,Correct,not_mentioned,correct,9,Correct,9,Incorrect,not_mentioned,correct,7,incorrect,10,Incorrect,7.0,Incorrect,7,Incorrect,9.0,Incorrect,not_mentioned,Correct,9.0,Incorrect,not_mentioned,Incorrect,8.0,correct,9,incorrect,9,incorrect,not_mentioned,incorrect,8,incorrect,9,incorrect,8,incorrect,8,incorrect,10,incorrect,9.0,correct,9.0,incorrect,8,correct,8,incorrect,9.0,incorrect,8,incorrect
9,correct,9,correct,8,correct,9,correct,8,correct,not_mentioned,Correct,9,Correct,9,Correct,9,Correct,9,Correct,not_mentioned,correct,not_mentioned,Correct,9,Incorrect,9,correct,10,correct,9,Correct,9.0,Correct,9,Correct,8.0,Incorrect,9,Correct,9.0,Correct,9,Correct,9.0,correct,9,correct,9,correct,not_mentioned,correct,9,correct,9,correct,9,correct,8,correct,10,incorrect,9.0,correct,9.0,correct,8,correct,9,correct,9.0,correct,9,correct
9,Incorrect,8,Incorrect,8,correct,9,Incorrect,8,correct,not_mentioned,Incorrect,9,Correct,9,Incorrect,9,Correct,not_mentioned,Incorrect,9,Incorrect,9,Incorrect,9,Incorrect,8,incorrect,1,correct,9,Incorrect,9.0,Incorrect,8,Correct,8.0,Incorrect,8,Correct,8,Incorrect,8,Incorrect,8.0,correct,9,correct,9,correct,10,incorrect,8,correct,9,correct,8,incorrect,8,incorrect,10,incorrect,9.0,incorrect,8.0,incorrect,9,correct,9,correct,9.0,correct,9,incorrect
9,correct,8,correct,8,correct,8,correct,8,correct,not_mentioned,Correct,9,Correct,9,Correct,8,Correct,9,Correct,not_mentioned,Incorrect,not_mentioned,Incorrect,10,correct,9,correct,8,incorrect,8,Correct,9.0,Correct,7,Correct,8.0,Correct,10,Correct,9.0,Correct,not_mentioned,Correct,8.0,correct,9,correct,9,correct,not_mentioned,correct,8,correct,8,correct,8,correct,8,correct,10,correct,9.0,correct,8.0,incorrect,8,correct,8,correct,9.0,correct,8,correct
9,correct,9,Incorrect,8,Incorrect,9,Incorrect,9,2OP,not_mentioned,Incorrect,not_mentioned,Incorrect,9,Incorrect,9,Correct,9,Incorrect,not_mentioned,Incorrect,8,Incorrect,10,Incorrect,10,incorrect,7,incorrect,10,Incorrect,8.0,Incorrect,8,Correct,10.0,EOP,not_mentioned,Correct,not_mentioned,Incorrect,not_mentioned,Incorrect,8.0,correct,9,incorrect,9,correct,not_mentioned,incorrect,9,correct,8,incorrect,8,incorrect,8,incorrect,10,incorrect,9.0,incorrect,9.0,incorrect,8,correct,8,correct,9.0,incorrect,8,correct
9,Incorrect,8,Incorrect,8,correct,9,Incorrect,8,Incorrect,not_mentioned,Incorrect,8,Correct,9,Incorrect,9,Correct,9,Incorrect,not_mentioned,Incorrect,not_mentioned,Incorrect,9,Incorrect,9,incorrect,10,correct,6,Incorrect,8.0,Incorrect,9,EOP,8.0,EOP,9,EOP,not_mentioned,Incorrect,not_mentioned,Incorrect,8.0,EOP,9,incorrect,9,correct,not_mentioned,correct,9,correct,9,correct,8,incorrect,8,incorrect,10,incorrect,9.0,correct,8.0,correct,9,correct,9,correct,9.0,incorrect,9,incorrect
8,correct,8,correct,8,correct,9,Incorrect,7,correct,not_mentioned,Correct,8,Correct,9,Correct,9,Correct,9,Correct,10,Incorrect,9,Incorrect,9,correct,9,correct,not_mentioned,incorrect,9,Incorrect,9.0,Correct,8,Correct,8.0,Correct,8,Correct,8.0,Incorrect,8,Correct,8.0,correct,8,incorrect,8,correct,not_mentioned,incorrect,8,correct,9,correct,7,incorrect,7,incorrect,9,correct,9.0,incorrect,8.0,correct,9,correct,8,correct,8.0,incorrect,9,correct
9,correct,8,correct,8,correct,9,correct,2,correct,not_mentioned,Correct,not_mentioned,Correct,9,Correct,9,Correct,8,Correct,not_mentioned,correct,9,Incorrect,9,correct,7,correct,10,correct,7,Incorrect,9.0,Correct,8,Correct,8.0,Incorrect,8,Correct,not_mentioned,Correct,not_mentioned,Correct,9.0,correct,9,correct,8,correct,not_mentioned,correct,8,correct,9,correct,8,correct,8,correct,9,correct,8.0,incorrect,8.0,correct,8,correct,9,correct,9.0,correct,9,correct
9,Incorrect,9,Incorrect,7,Incorrect,8,correct,6,Incorrect,not_mentioned,Incorrect,7,Incorrect,7,Incorrect,7,Incorrect,9,Incorrect,not_mentioned,Incorrect,10,Incorrect,9,Incorrect,8,incorrect,not_mentioned,incorrect,9,Incorrect,9.0,Incorrect,8,Incorrect,8.0,Incorrect,5,Incorrect,not_mentioned,Incorrect,not_mentioned,Incorrect,8.0,correct,9,incorrect,9,incorrect,10,incorrect,7,incorrect,9,incorrect,6,incorrect,7,incorrect,10,incorrect,9.0,incorrect,8.0,incorrect,7,correct,8,incorrect,9.0,incorrect,1,NOP
9,correct,8,correct,8,correct,7,correct,2,correct,not_mentioned,Correct,9,Correct,9,Correct,9,Correct,not_mentioned,Correct,not_mentioned,Incorrect,9,Incorrect,not_mentioned,correct,not_mentioned,correct,not_mentioned,incorrect,9,Correct,8.0,Correct,8,Correct,9.0,Incorrect,8,Correct,9.0,Correct,8,Correct,8.0,correct,2,correct,8,correct,not_mentioned,incorrect,8,correct,9,correct,7,correct,8,correct,10,correct,9.0,correct,8.0,correct,8,correct,8,correct,9.0,incorrect,9,correct
8,Incorrect,8,Incorrect,8,Incorrect,9,Incorrect,8,correct,not_mentioned,Incorrect,9,Incorrect,9,Incorrect,9,Incorrect,not_mentioned,Incorrect,not_mentioned,Incorrect,9,Incorrect,10,Incorrect,9,incorrect,5,incorrect,9,Incorrect,9.0,Incorrect,9,Incorrect,8.0,Incorrect,8,Incorrect,9.0,Incorrect,8,Incorrect,8.0,incorrect,8,incorrect,8,incorrect,not_mentioned,incorrect,8,incorrect,8,incorrect,9,incorrect,9,incorrect,9,incorrect,9.0,incorrect,8.0,incorrect,8,incorrect,9,incorrect,2.0,incorrect,8,incorrect
8,correct,8,correct,7,correct,9,correct,9,correct,not_mentioned,Incorrect,not_mentioned,Correct,9,Incorrect,8,Correct,not_mentioned,Correct,not_mentioned,correct,10,Correct,9,correct,9,correct,not_mentioned,correct,7,Correct,9.0,Incorrect,10,Incorrect,9.0,Correct,not_mentioned,Incorrect,9.0,Correct,8,Correct,9.0,incorrect,8,incorrect,9,incorrect,not_mentioned,incorrect,9,correct,9,incorrect,8,incorrect,9,incorrect,7,correct,9.0,correct,9.0,correct,9,incorrect,8,incorrect,9.0,correct,9,incorrect
9,correct,9,correct,8,correct,9,correct,8,correct,not_mentioned,Incorrect,10,Correct,9,Incorrect,9,Correct,9,Correct,9,Incorrect,not_mentioned,Correct,9,correct,9,correct,0,incorrect,8,Incorrect,8.0,Correct,10,Correct,10.0,Correct,not_mentioned,Correct,9.0,Correct,9,Correct,9.0,correct,9,incorrect,9,correct,not_mentioned,correct,9,correct,8,correct,8,correct,9,correct,10,correct,9.0,correct,10.0,correct,9,correct,9,correct,9.0,correct,9,correct
9,correct,9,correct,9,correct,9,correct,9,correct,not_mentioned,Correct,9,Correct,9,Incorrect,9,Correct,not_mentioned,Correct,not_mentioned,Incorrect,10,Correct,10,Incorrect,10,correct,10,correct,9,Incorrect,10.0,Correct,9,Correct,10.0,Correct,9,Correct,9.0,Correct,8,Correct,9.0,correct,9,incorrect,9,correct,not_mentioned,NoA,9,correct,9,correct,9,incorrect,9,incorrect,10,incorrect,9.0,correct,9.0,correct,9,correct,9,correct,9.0,incorrect,9,incorrect
9,correct,8,correct,8,correct,9,correct,8,correct,not_mentioned,Correct,10,Correct,9,Correct,10,Correct,9,Correct,not_mentioned,correct,10,Correct,10,correct,9,correct,8,correct,8,Correct,8.0,Correct,9,Correct,9.0,Correct,9,Correct,9.0,Correct,8,Correct,8.0,correct,9,correct,9,correct,not_mentioned,incorrect,8,correct,9,correct,8,correct,9,correct,9,correct,9.0,correct,10.0,correct,8,correct,8,correct,9.0,correct,9,correct
9,Incorrect,9,Incorrect,8,Incorrect,9,Incorrect,8,Incorrect,not_mentioned,Incorrect,not_mentioned,Correct,9,Incorrect,9,Incorrect,9,Incorrect,not_mentioned,Incorrect,9,Incorrect,10,correct,9,correct,10,incorrect,6,Incorrect,9.0,Incorrect,8,Incorrect,9.0,Incorrect,8,Correct,10.0,Incorrect,not_mentioned,Incorrect,8.0,incorrect,9,incorrect,9,incorrect,not_mentioned,correct,9,incorrect,9,correct,8,incorrect,9,incorrect,10,correct,8.0,incorrect,8.0,incorrect,9,correct,8,correct,9.0,incorrect,8,correct
9,Incorrect,9,Incorrect,8,Incorrect,8,Incorrect,8,Incorrect,not_mentioned,Incorrect,not_mentioned,Incorrect,8,Incorrect,9,Incorrect,not_mentioned,Incorrect,9,Incorrect,8,Correct,9,Incorrect,9,Incorrect,not_mentioned,incorrect,9,Incorrect,9.0,Incorrect,8,Incorrect,9.0,Incorrect,10,Incorrect,8.0,Incorrect,8,Incorrect,8.0,incorrect,8,incorrect,not_mentioned,incorrect,not_mentioned,incorrect,8,correct,9,incorrect,8,correct,8,correct,9,incorrect,9.0,incorrect,8.0,incorrect,8,incorrect,9,incorrect,9.0,incorrect,7,incorrect
9,Incorrect,9,Incorrect,8,Incorrect,9,Incorrect,9,Incorrect,not_mentioned,Incorrect,10,Incorrect,9,Incorrect,8,Incorrect,9,Incorrect,10,Incorrect,not_mentioned,Incorrect,not_mentioned,Incorrect,not_mentioned,incorrect,8,incorrect,9,Incorrect,9.0,Incorrect,9,Incorrect,8.0,Incorrect,9,Incorrect,9.0,Incorrect,not_mentioned,Incorrect,8.0,incorrect,9,incorrect,9,incorrect,not_mentioned,incorrect,8,Incorrect,not_mentioned,Incorrect,8,incorrect,9,incorrect,10,incorrect,9.0,incorrect,8.0,incorrect,9,incorrect,2,incorrect,9.0,incorrect,9,incorrect
8,Incorrect,8,correct,8,correct,8,correct,8,correct,not_mentioned,Correct,9,Correct,9,Correct,9,Correct,10,Incorrect,8,correct,9,Incorrect,9,Incorrect,8,incorrect,10,incorrect,10,Incorrect,8.0,Incorrect,7,Correct,8.0,Incorrect,8,Correct,8.0,Correct,not_mentioned,No answer,8.0,incorrect,9,EOP,9,correct,not_mentioned,correct,8,Correct,9,correct,7,correct,7,incorrect,9,correct,9.0,incorrect,8.0,incorrect,7,correct,8,correct,8.0,incorrect,9,correct
9,Incorrect,9,Incorrect,8,Incorrect,9,Incorrect,9,Incorrect,9,Correct,9,Incorrect,9,Incorrect,9,Incorrect,not_mentioned,Incorrect,8,Incorrect,8,Incorrect,not_mentioned,correct,9,incorrect,9,incorrect,9,Incorrect,8.0,Incorrect,9,Incorrect,8.0,Incorrect,8,Incorrect,9.0,Incorrect,not_mentioned,Incorrect,9.0,incorrect,8,incorrect,9,incorrect,not_mentioned,incorrect,8,incorrect,9,incorrect,8,correct,8,incorrect,7,incorrect,9.0,correct,9.0,incorrect,8,incorrect,9,incorrect,9.0,incorrect,8,incorrect
9,Incorrect,9,correct,9,correct,10,Incorrect,9,correct,8,Incorrect,10,Correct,9,Incorrect,9,Correct,not_mentioned,Incorrect,not_mentioned,Incorrect,9,Incorrect,10,Incorrect,9,incorrect,not_mentioned,incorrect,9,Incorrect,10.0,Correct,10,Correct,8.0,Incorrect,not_mentioned,Correct,not_mentioned,Correct,not_mentioned,Incorrect,10.0,correct,9,incorrect,9,correct,not_mentioned,incorrect,9,correct,9,correct,9,incorrect,9,incorrect,10,incorrect,9.0,incorrect,9.0,correct,9,incorrect,9,incorrect,9.0,correct,9,incorrect
9,correct,9,correct,9,correct,9,correct,9,correct,8,Correct,9,Correct,9,Correct,9,Correct,not_mentioned,Incorrect,not_mentioned,Incorrect,not_mentioned,Incorrect,10,correct,9,incorrect,not_mentioned,incorrect,6,Incorrect,9.0,Correct,9,Correct,10.0,Incorrect,9,Correct,8.0,Correct,not_mentioned,Correct,9.0,correct,2,incorrect,9,correct,not_mentioned,correct,9,correct,9,correct,9,incorrect,9,correct,10,correct,9.0,incorrect,9.0,correct,9,correct,9,correct,9.0,correct,9,correct
9,correct,9,correct,9,correct,9,correct,9,correct,not_mentioned,Correct,8,Incorrect,9,Correct,9,Correct,9,Correct,9,correct,10,Correct,not_mentioned,correct,9,correct,10,correct,8,Incorrect,9.0,Correct,9,Correct,8.0,Incorrect,not_mentioned,Correct,9.0,Correct,not_mentioned,Correct,2.0,correct,9,correct,9,correct,not_mentioned,incorrect,9,correct,9,Correct,9,correct,9,correct,10,correct,9.0,correct,9.0,correct,9,correct,9,correct,9.0,correct,9,correct
9,Incorrect,9,Incorrect,8,Incorrect,9,Incorrect,9,Incorrect,not_mentioned,Incorrect,9,Correct,8,Incorrect,7,Incorrect,9,Incorrect,not_mentioned,Incorrect,9,Incorrect,10,Incorrect,9,incorrect,not_mentioned,incorrect,7,Incorrect,10.0,Incorrect,7,Correct,9.0,Incorrect,not_mentioned,Incorrect,9.0,Incorrect,9,Incorrect,8.0,incorrect,8,incorrect,9,correct,not_mentioned,incorrect,9,correct,9,incorrect,9,incorrect,9,incorrect,9,incorrect,9.0,incorrect,8.0,incorrect,8,incorrect,9,incorrect,9.0,incorrect,9,incorrect
9,correct,8,correct,8,Incorrect,not_mentioned,NoA,8,2OP,not_mentioned,Incorrect,9,Incorrect,9,Correct,9,Correct,not_mentioned,Incorrect,not_mentioned,Incorrect,9,Incorrect,10,Incorrect,9,correct,9,incorrect,8,Incorrect,9.0,Correct,9,Incorrect,9.0,Correct,not_mentioned,Correct,9.0,Correct,9,Incorrect,8.0,correct,9,incorrect,9,correct,9,incorrect,9,correct,9,incorrect,8,incorrect,8,incorrect,10,incorrect,9.0,incorrect,8.0,incorrect,8,incorrect,9,incorrect,8.0,incorrect,9,2OP
